A1,A2,A3,A4,A5,A6,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B2,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,C1,C2,C3,D1,D2,E1,E2
female,35-54,tertiary or higher,middle,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 5 6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,5,5,77,17,Dissatisfied,I really enjoy cooking at home though it can be difficult
female,35-54,secondary,low,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,5,2,64,30,Neutral,In my experience managing my schedule depending on the season
female,18-34,secondary,middle,region1,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,3 6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,5,2,85,43,Strongly dissatisfied,I really enjoy travelling when I can though it can be difficult
male,55+,tertiary or higher,middle,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,4 7 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,1,3,14,22,NA,I often find myself reading in my spare time more than I used to
female,18-34,primary,high,region2,Rural,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,2,5,106,39,Strongly dissatisfied,In my experience keeping active outdoors as much as I can
female,35-54,secondary,middle,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,1,1,35,32,NA,In my experience travelling when I can though it can be difficult
female,18-34,tertiary or higher,low,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,2 4 8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,4,5,25,44,Strongly dissatisfied,I really enjoy travelling when I can as much as I can
male,18-34,secondary,low,region3,Urban,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 7 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,2,1,115,38,NA,In my experience learning new things when time allows
female,18-34,secondary,high,region2,Rural,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,1 3 8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,3,3,107,36,NA,I often find myself travelling when I can even if it takes effort
female,55+,secondary,low,region3,Urban,3 4,FALSE,FALSE,TRUE,TRUE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,5,3,45,14,NA,Personally I think reading in my spare time when time allows
female,35-54,secondary,middle,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 5 8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5,3,3,52,23,Neutral,In my experience reading in my spare time depending on the season
female,35-54,primary,high,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 7 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,3,3,47,37,NA,In my experience spending time with family as much as I can
female,35-54,secondary,middle,region2,Rural,2 3 5,FALSE,TRUE,TRUE,FALSE,TRUE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,4,3,72,27,Neutral,Personally I think travelling when I can and find it rewarding
male,35-54,tertiary or higher,low,region1,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,4,2,46,26,Neutral,Personally I think meeting up with friends on a regular basis
female,35-54,secondary,middle,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,1,16,25,Dissatisfied,I often find myself spending time with family whenever possible
male,55+,tertiary or higher,high,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 5 7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,3,5,23,17,NA,Personally I think managing my schedule and would recommend it
male,18-34,secondary,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,3,5,89,26,NA,I would say reading in my spare time even if it takes effort
female,55+,secondary,low,region1,Rural,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,3,1,25,7,Neutral,I would say meeting up with friends and would recommend it
female,55+,tertiary or higher,high,region3,Urban,3,FALSE,FALSE,TRUE,FALSE,FALSE,2 5 8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4,5,4,39,6,Dissatisfied,Personally I think staying on top of my health whenever possible
female,18-34,secondary,low,region1,Rural,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,6 7 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,4,3,77,33,Strongly dissatisfied,In my experience learning new things depending on the season
female,35-54,secondary,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,4 6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,5,3,33,43,NA,Most of the time I meeting up with friends and would recommend it
female,35-54,secondary,low,region1,Rural,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,5,3,70,20,Strongly dissatisfied,In my experience staying on top of my health as much as I can
male,35-54,secondary,low,region2,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,2,58,26,NA,I really enjoy spending time with family depending on the season
female,18-34,secondary,low,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 4 7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,4,4,89,43,Strongly dissatisfied,I would say meeting up with friends on a regular basis
male,18-34,primary,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 2 7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4,98,48,NA,Most of the time I staying on top of my health and find it rewarding
female,18-34,tertiary or higher,low,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,2,2,103,26,Neutral,In my experience travelling when I can even if it takes effort
male,18-34,primary,middle,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,4 5 8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,2,100,33,NA,Most of the time I staying on top of my health on a regular basis
female,18-34,tertiary or higher,low,region2,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,2 4 6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4,2,5,96,39,Strongly dissatisfied,In my experience learning new things whenever possible
female,18-34,primary,low,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,6 7 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,2,3,50,42,Dissatisfied,Personally I think spending time with family depending on the season
male,18-34,secondary,middle,region3,Urban,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,4,71,38,Dissatisfied,I often find myself reading in my spare time on a regular basis
female,35-54,tertiary or higher,low,region3,Urban,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,5 6 8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,4,2,62,19,NA,Most of the time I spending time with family more than I used to
female,35-54,secondary,low,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,3,1,114,34,Dissatisfied,Most of the time I reading in my spare time whenever possible
female,18-34,secondary,low,region3,Urban,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,5,3,106,41,Strongly dissatisfied,I really enjoy learning new things whenever possible
female,18-34,primary,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,4 6 8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,4,2,116,36,Neutral,In my experience staying on top of my health and find it rewarding
female,55+,secondary,high,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 5 8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,5,4,1,15,3,NA,I often find myself cooking at home even if it takes effort
male,35-54,secondary,middle,region1,Rural,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,4 5 8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,59,32,Neutral,I really enjoy cooking at home though it can be difficult
male,18-34,secondary,high,region1,Rural,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,5 7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,2,1,112,47,Dissatisfied,In my experience spending time with family whenever possible
female,35-54,tertiary or higher,low,region2,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,2 6 8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5,5,4,64,36,Strongly dissatisfied,Most of the time I reading in my spare time though it can be difficult
female,18-34,tertiary or higher,low,region2,Rural,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,4 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,5,1,113,41,Strongly dissatisfied,I really enjoy meeting up with friends whenever possible
male,18-34,secondary,middle,region1,Rural,2,FALSE,TRUE,FALSE,FALSE,FALSE,1 5 6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,2,2,91,19,Neutral,Most of the time I reading in my spare time and find it rewarding
male,18-34,secondary,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,2,1,106,39,Strongly dissatisfied,I would say cooking at home though it can be difficult
female,18-34,secondary,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 7 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5,5,4,91,17,Dissatisfied,Most of the time I reading in my spare time as much as I can
female,18-34,secondary,high,region2,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,4,5,77,28,Strongly dissatisfied,I would say meeting up with friends though it can be difficult
male,55+,secondary,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,4 5 8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,5,9,9,Neutral,I often find myself learning new things and find it rewarding
male,18-34,primary,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,2,4,75,33,NA,In my experience cooking at home and find it rewarding
female,18-34,tertiary or higher,low,region2,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4,5,2,107,30,Strongly dissatisfied,Personally I think keeping active outdoors when time allows
male,35-54,primary,low,region3,Urban,,FALSE,FALSE,FALSE,FALSE,FALSE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,3,89,33,NA,I really enjoy managing my schedule whenever possible
female,18-34,secondary,middle,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,2,2,87,42,Neutral,I often find myself spending time with family even if it takes effort
female,18-34,secondary,high,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,5,3,115,20,Neutral,I really enjoy cooking at home when time allows
male,55+,tertiary or higher,high,region1,Rural,,FALSE,FALSE,FALSE,FALSE,FALSE,1 7 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,3,1,15,11,NA,I really enjoy keeping active outdoors depending on the season
male,18-34,primary,middle,region3,Urban,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,4 5 6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,1,1,106,38,Dissatisfied,Most of the time I reading in my spare time though it can be difficult
female,35-54,primary,low,region3,Urban,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,6 7 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,4,1,102,9,Dissatisfied,In my experience cooking at home and would recommend it
male,35-54,secondary,middle,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 3 8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,1,61,24,NA,Personally I think cooking at home though it can be difficult
male,18-34,secondary,low,region2,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 3 7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,3,5,105,38,NA,In my experience learning new things more than I used to
male,18-34,tertiary or higher,middle,region1,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,5 7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,4,2,101,45,Dissatisfied,I often find myself staying on top of my health when time allows
female,55+,secondary,high,region1,Rural,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,1 3 6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,5,4,36,21,Strongly dissatisfied,I really enjoy spending time with family though it can be difficult
female,18-34,secondary,low,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,6 7 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,3,3,96,30,Dissatisfied,I would say cooking at home as much as I can
female,55+,tertiary or higher,high,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,4 6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,5,4,10,20,Dissatisfied,I would say cooking at home and find it rewarding
female,35-54,secondary,high,region3,Urban,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,2,4,39,31,Dissatisfied,I really enjoy reading in my spare time when time allows
female,35-54,secondary,middle,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,4,1,64,27,Neutral,I would say reading in my spare time as much as I can
female,18-34,secondary,high,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,2 3 7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,4,4,102,30,Dissatisfied,I would say learning new things and would recommend it
male,18-34,secondary,middle,region3,Urban,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,4 5 8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,87,38,Neutral,Personally I think cooking at home more than I used to
male,35-54,secondary,low,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,1,3,20,11,NA,I would say keeping active outdoors depending on the season
female,18-34,secondary,middle,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,4,4,60,38,Strongly dissatisfied,Personally I think keeping active outdoors on a regular basis
male,18-34,secondary,low,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,2 4 6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,4,5,91,27,NA,I often find myself keeping active outdoors and would recommend it
female,35-54,secondary,middle,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,3 5 6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,5,4,61,24,Strongly dissatisfied,In my experience learning new things as much as I can
male,18-34,tertiary or higher,middle,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 5 7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,4,104,46,NA,Personally I think reading in my spare time more than I used to
male,18-34,tertiary or higher,low,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 5 8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,4,81,43,Strongly dissatisfied,In my experience managing my schedule when time allows
female,35-54,secondary,high,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,1 2 6,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,5,3,64,25,Neutral,In my experience travelling when I can more than I used to
male,18-34,secondary,middle,region3,Urban,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,1,5,79,28,NA,I often find myself learning new things though it can be difficult
female,18-34,primary,high,region1,Rural,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,3,3,98,39,Dissatisfied,Personally I think keeping active outdoors when time allows
female,18-34,secondary,high,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,5,4,98,44,Strongly dissatisfied,I would say learning new things more than I used to
male,35-54,tertiary or higher,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,3,5,59,31,NA,Most of the time I learning new things though it can be difficult
female,18-34,tertiary or higher,high,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,6 7 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,5,3,79,15,NA,In my experience staying on top of my health and find it rewarding
female,18-34,tertiary or higher,low,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,3,5,106,36,Dissatisfied,In my experience staying on top of my health even if it takes effort
female,55+,secondary,high,region1,Rural,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,3,2,25,14,Neutral,I often find myself learning new things depending on the season
female,35-54,tertiary or higher,high,region2,Rural,1,TRUE,FALSE,FALSE,FALSE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,4,1,55,38,Dissatisfied,I often find myself meeting up with friends though it can be difficult
female,35-54,secondary,high,region1,Rural,1,TRUE,FALSE,FALSE,FALSE,FALSE,1 6 7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,5,4,66,32,Dissatisfied,I would say spending time with family on a regular basis
female,18-34,secondary,middle,region3,Urban,3 4,FALSE,FALSE,TRUE,TRUE,FALSE,4 6 7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,2,1,77,36,Strongly dissatisfied,I really enjoy travelling when I can as much as I can
female,18-34,tertiary or higher,low,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,1 7 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,3,3,82,43,Neutral,In my experience staying on top of my health though it can be difficult
female,18-34,primary,low,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,1 6 8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5,5,5,95,42,Strongly dissatisfied,I really enjoy managing my schedule though it can be difficult
female,18-34,secondary,low,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,6 7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,5,2,78,44,Strongly dissatisfied,I would say spending time with family and would recommend it
male,18-34,secondary,low,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,3,77,46,Dissatisfied,In my experience travelling when I can depending on the season
male,18-34,secondary,middle,region3,Urban,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,2 5 7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5,5,2,72,27,Dissatisfied,I often find myself managing my schedule when time allows
male,35-54,secondary,low,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,4 5 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3,2,4,49,28,NA,I really enjoy spending time with family more than I used to
female,35-54,secondary,middle,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,4 6 7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,5,4,3,51,33,Neutral,Most of the time I reading in my spare time when time allows
male,18-34,secondary,low,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,2,101,43,NA,I would say cooking at home even if it takes effort
female,18-34,tertiary or higher,middle,region2,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,1 5 7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,3,4,103,42,Dissatisfied,I often find myself cooking at home and would recommend it
female,18-34,secondary,high,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 3 7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4,5,5,48,28,Strongly dissatisfied,Personally I think meeting up with friends as much as I can
male,35-54,secondary,middle,region2,Rural,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,5,4,5,61,13,Neutral,I really enjoy learning new things even if it takes effort
female,18-34,primary,high,region1,Rural,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,3,67,47,Strongly dissatisfied,I would say reading in my spare time and would recommend it
male,35-54,secondary,high,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 5 7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,2,4,85,8,Strongly dissatisfied,Most of the time I managing my schedule whenever possible
female,35-54,tertiary or higher,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 3 7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5,3,5,31,12,Dissatisfied,Most of the time I learning new things when time allows
male,18-34,secondary,low,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,4 5 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3,2,5,98,32,NA,Personally I think learning new things more than I used to
male,35-54,secondary,middle,region3,Urban,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,6 7 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,4,4,65,43,Strongly dissatisfied,I would say meeting up with friends depending on the season
female,18-34,tertiary or higher,high,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,1 2 6,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4,1,96,31,Strongly dissatisfied,I would say managing my schedule depending on the season
male,18-34,tertiary or higher,middle,region1,Rural,4,FALSE,FALSE,FALSE,TRUE,FALSE,2 3 8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,3,83,22,Strongly dissatisfied,Personally I think spending time with family and find it rewarding
female,18-34,secondary,high,region1,Rural,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,4 6 7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,5,1,104,10,Strongly dissatisfied,I often find myself learning new things and find it rewarding
male,35-54,secondary,low,region1,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,1 4 7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,3,3,37,32,Neutral,In my experience cooking at home and find it rewarding
male,18-34,tertiary or higher,high,region3,Urban,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,2,109,36,NA,Most of the time I staying on top of my health whenever possible
female,18-34,tertiary or higher,middle,region3,Urban,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,3 6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,2,3,116,34,NA,I really enjoy managing my schedule on a regular basis
male,35-54,tertiary or higher,high,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 7 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,4,3,45,19,NA,I often find myself cooking at home as much as I can
female,18-34,secondary,high,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,3,1,94,44,Strongly dissatisfied,I often find myself managing my schedule more than I used to
female,18-34,secondary,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,1,70,32,Strongly dissatisfied,Personally I think travelling when I can as much as I can
male,35-54,secondary,low,region1,Rural,4,FALSE,FALSE,FALSE,TRUE,FALSE,1 2 8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,5,2,64,19,NA,I would say reading in my spare time and would recommend it
male,35-54,secondary,middle,region2,Rural,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,4 5 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3,1,4,50,27,Neutral,Most of the time I spending time with family on a regular basis
male,18-34,primary,middle,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,4,1,99,46,NA,I really enjoy reading in my spare time depending on the season
